,userid,tweetid,text,hashtags
113429,148038352,1499277826104905728,People of colour fleeing Ukraine attacked by Polish nationalists https://t.co/7URjgRMDJ7 #RussiaUkraine #RussianUkrainianWar #UkraineRussianWar #BlackLivesMatter,"[{'text': 'RussiaUkraine', 'indices': [89, 103]}, {'text': 'RussianUkrainianWar', 'indices': [104, 124]}, {'text': 'UkraineRussianWar', 'indices': [125, 143]}, {'text': 'BlackLivesMatter', 'indices': [144, 161]}]"
323986,1457798101482147847,1499466953051684869,#Bitcoin #Ukraine’s digital transformation minister calls for #Russian politicians’ crypto wallet information to stop turning to cryptocurrencies to evade sanctions as Russia nears being kicked out of SWIFT’s international banking system https://t.co/Hfe8JFHYti,"[{'text': 'Bitcoin', 'indices': [0, 8]}, {'text': 'Ukraine', 'indices': [9, 17]}, {'text': 'Russian', 'indices': [62, 70]}]"
333289,1147872736812785664,1499476779945312256,I managed fire for 4 hours. Still alive. Need to stay alive for 10 hours.,[]
352087,1439719670811090958,1499493256803106829,"@TheAzukiBot @AzukiZen @ShellMechanic @funkygeckosnft  This project will use its profits to support Ukrainian people in need! Lets support acts of good and show with our way that no war is acceptable! Project manager is Ukrainian and wants to help her country lets help her achieve it!🇺🇦
#Ukraine #NFTs #NFTCollection","[{'text': 'Ukraine', 'indices': [288, 296]}, {'text': 'NFTs', 'indices': [297, 302]}, {'text': 'NFTCollection', 'indices': [303, 317]}]"
328457,1464290481865912320,1499470857932095493,"@SenStabenow
Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin","[{'text': 'Putin', 'indices': [81, 87]}, {'text': 'SafeAirliftUkraine', 'indices': [136, 155]}, {'text': 'StopPutin', 'indices': [156, 166]}]"
350161,212601963,1499492498095419393,"@MDLCV @SenatorCardin @LCVoters @ChrisVanHollen Ukraine needs weapons and humanitarian assistance to defend against #Putin 
Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin","[{'text': 'Putin', 'indices': [116, 122]}, {'text': 'SafeAirliftUkraine', 'indices': [171, 190]}, {'text': 'StopPutin', 'indices': [191, 201]}]"
325009,1247080055999782913,1499469896266268675,"@SenBrianSchatz Ukraine needs weapons and humanitarian assistance to defend against #Putin 
Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin","[{'text': 'Putin', 'indices': [84, 90]}, {'text': 'SafeAirliftUkraine', 'indices': [139, 158]}, {'text': 'StopPutin', 'indices': [159, 169]}]"
217863,4892116967,1499370616243245060,"#KaaRada; Kenya 
*Dial *509# to check whether you have been registered as a Member of a political party without your Knowledge.*#worldwar3 #Ukraine #NATO #Russia #Taiwan #Ukrainian #China #WWIII #Kyiv #Palestine #Putin #Zelensky","[{'text': 'KaaRada', 'indices': [0, 8]}, {'text': 'worldwar3', 'indices': [128, 138]}, {'text': 'Ukraine', 'indices': [139, 147]}, {'text': 'NATO', 'indices': [148, 153]}, {'text': 'Russia', 'indices': [154, 161]}, {'text': 'Taiwan', 'indices': [162, 169]}, {'text': 'Ukrainian', 'indices': [170, 180]}, {'text': 'China', 'indices': [181, 187]}, {'text': 'WWIII', 'indices': [188, 194]}, {'text': 'Kyiv', 'indices': [195, 200]}, {'text': 'Palestine', 'indices': [201, 211]}, {'text': 'Putin', 'indices': [212, 218]}, {'text': 'Zelensky', 'indices': [219, 228]}]"
312173,1301637799808991232,1499455698161254403,"@therecount Interesting 
Two weeks ago Putin said he had “no intention” of invading #Ukraine. Now he is saying there was a plan all along.","[{'text': 'Ukraine', 'indices': [84, 92]}]"
53703,1498380269736316929,1499220142168887299,"GRAPHIC a Russian, dismembered and burnt by an explosion, lies dead on the freezing ground in Bucha Wednesday. #ukrainewar #ukraine #slavaukraini #russianinvasion #putinisawarcriminal #fuckputin https://t.co/E1x5dZEIDv","[{'text': 'ukrainewar', 'indices': [125, 136]}]"
186715,1281862769382326272,1499344106811797508,"Ready to talk, but won't stop targeting Ukraine military: Russia
#UkraineRussiaWar 
#Russian 
#Ukriane 
#UkraineUnderAttack  
https://t.co/N5h6UA1gdN","[{'text': 'UkraineRussiaWar', 'indices': [78, 95]}, {'text': 'Russian', 'indices': [97, 105]}, {'text': 'Ukriane', 'indices': [107, 115]}, {'text': 'UkraineUnderAttack', 'indices': [117, 136]}]"
100145,2745195501,1499266354582536192,"Dear @NATO @POTUS @BorisJohnson @EmmanuelMacron @OlafScholz @GiuseppeConteIT @sanchezcastejon @vonderleyen from @OfficialEUA.

Sanctions and supplying arms to the #Ukraine will not stop the megalomaniac #Putin in his tracks

Finally listen to @ZelenskyyUa and now use your power https://t.co/efnh8xCl8Y",[]
296730,32896782,1499440637657206788,this just broke me #Ukraine #UkraineUnderAttack BBC credit https://t.co/6BXCHfTTKe,"[{'text': 'Ukraine', 'indices': [19, 27]}, {'text': 'UkraineUnderAttack', 'indices': [28, 47]}]"
37726,1453759679465725959,1499206255717634052,More companies have to take their support or software out of #Russia to help force the citizens to get Putin out and to stop this war against #Ukraine #RussianUkrainianWar #StopPutinNOW #StandWithUkraine,"[{'text': 'Russia', 'indices': [77, 84]}]"
119713,66646012,1499283381024026624,"Let's flip this for a moment
Like for Russia🇷🇺
Retweet for Ukraine🇺🇦
#RussianUkrainianWar| #RussiaUkraineWar
#Russia #Ukraine #यूक्रेन #UkraineRussiaWar #UkraineConflict #UkraineRussia https://t.co/7uZuHEjkLD","[{'text': 'RussianUkrainianWar', 'indices': [69, 89]}, {'text': 'RussiaUkraineWar', 'indices': [91, 108]}, {'text': 'Russia', 'indices': [109, 116]}, {'text': 'Ukraine', 'indices': [117, 125]}, {'text': 'यूक्रेन', 'indices': [126, 134]}, {'text': 'UkraineRussiaWar', 'indices': [135, 152]}, {'text': 'UkraineConflict', 'indices': [153, 169]}, {'text': 'UkraineRussia', 'indices': [170, 184]}]"
323198,753899298581049344,1499466780087316481,"Mr Putin, u are waxing eloquent about safe corridor to foreigners trapped in #Ukriane. If u really mean it, work with @ZelenskyyUa to halt shelling &amp; let aircrafts from India &amp; others to land at #kharkive etc. for evacuation. Will u? #PutinsWar #indianstudentinukraine @MEAIndia https://t.co/oV5lvW0ZpN","[{'text': 'Ukriane', 'indices': [91, 99]}]"
351221,212601963,1499493064188076038,"@DebtCrisisOrg @SenMarkey Ukraine needs weapons and humanitarian assistance to defend against #Putin 
Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin","[{'text': 'Putin', 'indices': [94, 100]}, {'text': 'SafeAirliftUkraine', 'indices': [149, 168]}, {'text': 'StopPutin', 'indices': [169, 179]}]"
289377,795703466207432704,1499436146262163457,"Hey, @valvesoftware, @Steam and @Steam_Support ... How about freezing all Russian steam accounts currently residing in Russia? 

#RussiaUkraineWar #russia #ukraine",[]
52840,42630325,1499218084350947333,Momentum #Ukraine https://t.co/ppnLsU91CM,"[{'text': 'Ukraine', 'indices': [9, 17]}]"
285857,135848812,1499432644177657857,"Srima Gharami, a Medical student in Ukraine tells a Bangla Channel that their University threatened them with year loss or expulsion even on 15th February when they received warning from Indian Embassy #OperationGanga #RussianUkrainianWar","[{'text': 'OperationGanga', 'indices': [202, 217]}, {'text': 'RussianUkrainianWar', 'indices': [218, 238]}]"
89037,2633696593,1499256869151551491,Let Ukraine have their identity..and Ukraine should remain independent..not with EU. To me that seems best compromise #RussiaUkraine #UkraineRussiaWar https://t.co/s4gQ7Athze,"[{'text': 'RussiaUkraine', 'indices': [118, 132]}, {'text': 'UkraineRussiaWar', 'indices': [133, 150]}]"
263186,50364803,1499410227871031300,Russians struggle to understand #Ukraine war: 'We didn't choose this' https://t.co/BTqAvqHtxt,"[{'text': 'Ukraine', 'indices': [32, 40]}]"
266308,1434351200552439809,1499413934734192640,"#StopWar 
peace is not possible through war

War only results in loss of both sides. Thousands and millions of children are orphans, women are widows. People are forced to migrate from their native land. 
🙏🙏 https://t.co/os6bK9AjFa","[{'text': 'StopWar', 'indices': [21, 29]}]"
301021,1498964251461005313,1499447209150005251,"@ChrisVanHollen @SenWhitehouse @POTUS Please!Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin","[{'text': 'Putin', 'indices': [113, 119]}, {'text': 'SafeAirliftUkraine', 'indices': [168, 187]}, {'text': 'StopPutin', 'indices': [188, 198]}]"
92412,345191002,1499259808779698177,@mjluxmoore is he going to defend #Ukraine? Asking for the deaths ones. 😠,"[{'text': 'Ukraine', 'indices': [34, 42]}]"
41928,2625755323,1499209690714034176,Is there such hullabaloo going on in other countries over evacuation of citizens from #Ukraine as is happening in India?,"[{'text': 'Ukraine', 'indices': [86, 94]}]"
388459,827944680172224513,1499527523947929605,"🇺🇦 Situation in #Ukraine, March 3 2022

Reported Ukrainian counterattack recaptured #Bucha with clashes in #Hostomel (NW of #Kyiv). Clashes at #Voznesensk, #Enerhodar, &amp; #Mariupol.

Made map changes to better show spearhead #Russian forces (E of Kyiv, #Mykolaiv, #Kharkiv.. areas) https://t.co/UUpIcNZPcI","[{'text': 'Ukraine', 'indices': [16, 24]}, {'text': 'Bucha', 'indices': [84, 90]}, {'text': 'Hostomel', 'indices': [107, 116]}, {'text': 'Kyiv', 'indices': [124, 129]}, {'text': 'Voznesensk', 'indices': [143, 154]}, {'text': 'Enerhodar', 'indices': [156, 166]}, {'text': 'Mariupol', 'indices': [174, 183]}, {'text': 'Russian', 'indices': [228, 236]}, {'text': 'Mykolaiv', 'indices': [256, 265]}, {'text': 'Kharkiv', 'indices': [267, 275]}]"
220841,25767662,1499371935851233283,"Moscow underground. Sometimes the act of resistance doesn’t have to be loud or bold, it just has to be. #Ucrania #Ukraine #Kyiv #Kiev #SlavaUkraini #PutinHitler #russia #RussianArmy #Putin https://t.co/sfgWUIIoC8","[{'text': 'Ucrania', 'indices': [123, 131]}]"
149736,1263003701922402310,1499311423796563970,"Jewish soldiers in Ukraine against Russia | Russia | Ukraine | Russo-Ukrainian War | Israel | USA

Youtube link : https://t.co/ufO4YRtS1s

#RussianUkrainianWar #Russians #RussiaUkraine #RussianWarCrimes #Russian #RussiaUkraineWar #Ukraine #Ukriane #UkraineRussianWar #UkraineWar https://t.co/Q4OQ1J8qnI","[{'text': 'RussianUkrainianWar', 'indices': [139, 159]}, {'text': 'Russians', 'indices': [160, 169]}, {'text': 'RussiaUkraine', 'indices': [170, 184]}, {'text': 'RussianWarCrimes', 'indices': [185, 202]}, {'text': 'Russian', 'indices': [203, 211]}, {'text': 'RussiaUkraineWar', 'indices': [212, 229]}, {'text': 'Ukraine', 'indices': [230, 238]}, {'text': 'Ukriane', 'indices': [239, 247]}, {'text': 'UkraineRussianWar', 'indices': [248, 266]}, {'text': 'UkraineWar', 'indices': [267, 278]}]"
187295,1143493455806652416,1499344280493690884,"Why Iranian officials implicitly supported Putin in the Ukraine conflict?   #Cyrus_Yaqubi_
#NATO
#Ukraine
#Putin
#Russia
#thelevantnews  
#RussiaInvadeUkraine
#PutinsWar 
https://t.co/7satcHUP1o https://t.co/J30pjVxB9A","[{'text': 'Cyrus_Yaqubi_', 'indices': [76, 90]}, {'text': 'NATO', 'indices': [91, 96]}, {'text': 'Ukraine', 'indices': [97, 105]}, {'text': 'Putin', 'indices': [106, 112]}, {'text': 'Russia', 'indices': [113, 120]}, {'text': 'thelevantnews', 'indices': [121, 135]}, {'text': 'RussiaInvadeUkraine', 'indices': [138, 158]}, {'text': 'PutinsWar', 'indices': [159, 169]}]"
155008,2343273908,1499317588681179138,#Ukraine - Idea - Make use of water for protection. No more water left in the universe. Portable large pools in airports. Collect rain water or fill up. https://t.co/te4wJGfVV4,"[{'text': 'Ukraine', 'indices': [0, 8]}]"
153584,4306604608,1499315352500674564,"@Ranadalone In this video the reporter is talking about climate changes, renewable energy, reforms of the tax system in Austria...
It was during a demo related to climate damage and it's affects where people pretended to be dead as result
#Ukraine #Russian https://t.co/TrlBdSOSrQ","[{'text': 'Ukraine', 'indices': [239, 247]}, {'text': 'Russian', 'indices': [248, 256]}]"
222210,918828378,1499374386083766276,"We're not just going to be on Defense, we're going to be doing a counter-attack now : Chief of the General Staff of #Ukraine https://t.co/2yPIujrYlH","[{'text': 'Ukraine', 'indices': [116, 124]}]"
390255,513163020,1499530733077078018,@POTUS We need to #StandWithUkraine️ and fight with them! They need and deserve our help.Other countries will follow. And by saving #Ukraine we will be saving the world.Nothing good comes from Putin taking their country.,"[{'text': 'StandWithUkraine️', 'indices': [18, 36]}, {'text': 'Ukraine', 'indices': [132, 140]}]"
132588,1105088127658385408,1499296640028782594,"When Turkey asked Russia not to send three warships to the Black Sea in recent days, Russia withdrew its request to do so, the country’s top diplomat said.. The move illustrated Turkey’s delicate position, walking a fine line between Ukraine and Russia..
#RussiaUkraineWar","[{'text': 'RussiaUkraineWar', 'indices': [255, 272]}]"
344161,159547933,1499485792116228101,"If there was ever a time to cut internal red tape and move up the release date for NAVALNY, isn’t it now @CNNFilms @HBOmax?? cc @danielroher @navalny @sundancefest #Ukraine https://t.co/E2EdUOevBs","[{'text': 'Ukraine', 'indices': [164, 172]}]"
189427,79764735,1499345350628413441,"Days ago Russian police arrested children who attended an anti-war demonstration, now the authorities are arresting pensioners

Independent media in #Russia are being closed down if they call it a ‘war’ - freedom of speech is also in Putin’s crosshairs 

https://t.co/2kvKYrUPcc","[{'text': 'Russia', 'indices': [149, 156]}]"
21641,1459054172,1499191497937334278,Thread on the #Russian invasion of #Ukraine - March 2,"[{'text': 'Russian', 'indices': [31, 39]}, {'text': 'Ukraine', 'indices': [52, 60]}]"
90432,420410722,1499257431326613512,"Good morning, with you on @BBCOne, @BBCWorld and @BBCNews this morning. Latest on a heavy night of bombing across #Ukraine as Kherson becomes first city to be taken by Russia, one week after invasion began. https://t.co/VXxp8Xjap7",[]
291957,398446287,1499436778264182797,Ciao 👋 #amici. #Buonanotte 🌃 #Giovedì ⚡ #3Marzo #Quaresima #WorldWildlifeDay 2022. #WeRaceAsOne 🌈 Vs. #COVID19 ☣️ #CrohnsDisease 💩 #Putin 🪖. #Russia 🇷🇺 #PrayForUkraine 🇺🇦. ❤🖤🇮🇹🇪🇺 #essereFerrari 🐴 @EusM1985 #Forza 💪 #Masks4All 😷 #Vax4All 💉 #PeaceAndLove 🏳️‍🌈✌ 🐯 XOXO 💋,"[{'text': 'amici', 'indices': [7, 13]}, {'text': 'Buonanotte', 'indices': [15, 26]}, {'text': 'Giovedì', 'indices': [29, 37]}, {'text': '3Marzo', 'indices': [40, 47]}, {'text': 'Quaresima', 'indices': [48, 58]}, {'text': 'WorldWildlifeDay', 'indices': [59, 76]}, {'text': 'WeRaceAsOne', 'indices': [83, 95]}, {'text': 'COVID19', 'indices': [102, 110]}, {'text': 'CrohnsDisease', 'indices': [114, 128]}, {'text': 'Putin', 'indices': [131, 137]}, {'text': 'Russia', 'indices': [141, 148]}, {'text': 'PrayForUkraine', 'indices': [152, 167]}, {'text': 'essereFerrari', 'indices': [179, 193]}, {'text': 'Forza', 'indices': [206, 212]}, {'text': 'Masks4All', 'indices': [215, 225]}, {'text': 'Vax4All', 'indices': [228, 236]}, {'text': 'PeaceAndLove', 'indices': [239, 252]}]"
295334,21081933,1499440444975026179,"History is an important dimension of the war in #Ukraine. 

@RoyalHistSoc has compiled, for #journalists seeking info, a list of Fellows who specialise in modern history of #Ukraine &amp; region: contact administration@royalhistsoc.org

Thanks to all who responded #twitterstorians","[{'text': 'Ukraine', 'indices': [66, 74]}, {'text': 'journalists', 'indices': [110, 122]}]"
388018,32948422,1499527407027601410,"""There is no reason to be scared. You should fight for your values. You should protect your land. You should protect your home."" 

Former Prime Minister of Ukraine @O__Honcharuk 
#UkraineRussianWar #Ukraine https://t.co/SfuxKRm9KD",[]
134488,1407194285590519808,1499298971142877184,"Ukranian Army showed the T-72 tank destroyed by UA SOF in recent days (With RPG-26), as well as a captured transport truck. #Ukraine #UkraineWar #Russia #Ukraine #Kyiv #invasion #russiaukraine #russiaukrainewar #ukrainewarvideos #ukrainerussiawar https://t.co/zzeklGgArl","[{'text': 'Ukraine', 'indices': [124, 132]}, {'text': 'UkraineWar', 'indices': [133, 144]}, {'text': 'Russia', 'indices': [145, 152]}, {'text': 'Ukraine', 'indices': [153, 161]}, {'text': 'Kyiv', 'indices': [162, 167]}, {'text': 'invasion', 'indices': [168, 177]}, {'text': 'russiaukraine', 'indices': [178, 192]}, {'text': 'russiaukrainewar', 'indices': [193, 210]}, {'text': 'ukrainewarvideos', 'indices': [211, 228]}, {'text': 'ukrainerussiawar', 'indices': [229, 246]}]"
180968,765056187129671681,1499338204192788480,"A #Palestinian girl broke her jaw today in #Israel's bombing, 
  The oppression that #Ukraine is going through today, that #Palestine suffers every day. 💔
#savepalestina #FreePalestine https://t.co/3M0yHTbbuh","[{'text': 'Palestinian', 'indices': [21, 33]}, {'text': 'Israel', 'indices': [62, 69]}, {'text': 'Ukraine', 'indices': [104, 112]}]"
90721,1317846253280088064,1499259408462843904,@KremlinRussia_E Russia is just a gas station with guns. #IStandWithUkraine #UkraineRussianWar #StopPutinNOW #Putin #PutinWarCriminal,"[{'text': 'IStandWithUkraine', 'indices': [57, 75]}, {'text': 'UkraineRussianWar', 'indices': [76, 94]}, {'text': 'StopPutinNOW', 'indices': [95, 108]}, {'text': 'Putin', 'indices': [109, 115]}, {'text': 'PutinWarCriminal', 'indices': [116, 133]}]"
254477,26547033,1499401209483972609,"US pilots can have a ""leave of absence"" and  get double citizenship to fight for freedom over Ukrainian sky- see history of WWII #UkraineRussianWar #standwithUkraine #flybluemen","[{'text': 'UkraineRussianWar', 'indices': [129, 147]}, {'text': 'standwithUkraine', 'indices': [148, 165]}, {'text': 'flybluemen', 'indices': [166, 177]}]"
155441,1120193019620286464,1499317677634080775,"America  is over .
#Ukriane #بوتين #اوکراین  
#روسیه_اوکراین #Ukraine https://t.co/EOEVY2QFXW","[{'text': 'Ukriane', 'indices': [19, 27]}, {'text': 'بوتين', 'indices': [28, 34]}, {'text': 'اوکراین', 'indices': [35, 43]}, {'text': 'روسیه_اوکراین', 'indices': [46, 60]}, {'text': 'Ukraine', 'indices': [61, 69]}]"
349318,1338930973757632513,1499489829142286351,"MARIUPIL: City after heavy shelling. Impacts on CIVIL residential buildings. Dozens killed, over 200 injured.
#Mariupol #Mariupil #Ukraine #WARINUKRAINE #PutinWarCrimes #PutinHitler #RussiaGoToHell https://t.co/ffXz7Tva45","[{'text': 'Mariupol', 'indices': [125, 134]}]"
280657,488252836,1499428755126820865,The @OSCE #MoscowMechanism was invoked by an overwhelming majority of participating States today. One more evidence of the broad condemnation of #Russia’s illegal and unprovoked aggression on #Ukraine. https://t.co/dH8IpOEMf7,"[{'text': 'MoscowMechanism', 'indices': [25, 41]}]"
179941,1278930543015391233,1499337978832850946,"@groovecifer Why did you send me a completely off topic article on f*Xing yahoo about Ukrainians getting paid or tax breaks for tanks? 

What does that have to do with anything on topic? FFS

again
FSB addy

213.24.76.23 &lt;--🎯 target

50K per tank
#AnonymousUkraine
#Anon #AnonFamily #Ukraine https://t.co/b2dunyypg4","[{'text': 'AnonymousUkraine', 'indices': [250, 267]}, {'text': 'Anon', 'indices': [268, 273]}, {'text': 'AnonFamily', 'indices': [274, 285]}, {'text': 'Ukraine', 'indices': [286, 294]}]"
271058,1495323226964205569,1499417650774093825,"@jtflores8 @ShibNeweggMeta I’ll give 25.000.000 #SHIB or $675 #USDT for you!🏆💵
👉🏼rt 📌 &amp; follow @crypto0__queen ♻️🚀
👉🏼send #BNB/#ETH for #Ukraine 🇺🇦 and be a good person ❤️#karma: 0x378598622d3FE0B807734b1EF6bba9D06300114C
#giveaway #InstantMoney #crypto #SHIB #shibarmy #BTC #UcraniaRussia","[{'text': 'SHIB', 'indices': [48, 53]}, {'text': 'USDT', 'indices': [62, 67]}, {'text': 'BNB', 'indices': [126, 130]}, {'text': 'ETH', 'indices': [131, 135]}, {'text': 'Ukraine', 'indices': [140, 148]}, {'text': 'karma', 'indices': [175, 181]}, {'text': 'giveaway', 'indices': [226, 235]}, {'text': 'InstantMoney', 'indices': [236, 249]}, {'text': 'crypto', 'indices': [250, 257]}, {'text': 'SHIB', 'indices': [258, 263]}, {'text': 'shibarmy', 'indices': [264, 273]}, {'text': 'BTC', 'indices': [274, 278]}, {'text': 'UcraniaRussia', 'indices': [279, 293]}]"
28128,153646839,1499197702395109376,"World war 3 it is then! 🤷‍♂️

#UkraineRussiaWar https://t.co/GQbnK0v7qB","[{'text': 'UkraineRussiaWar', 'indices': [30, 47]}]"
74462,3364753264,1499244291734052866,@lilygrutcher I hope it is true and we will see in the morning burned #Russia #PutinHuylo #ArmyOfMordor equipment and more #PoW!,"[{'text': 'Russia', 'indices': [70, 77]}, {'text': 'PutinHuylo', 'indices': [78, 89]}, {'text': 'ArmyOfMordor', 'indices': [90, 103]}, {'text': 'PoW', 'indices': [123, 127]}]"
352084,783630568336621568,1499493256572375054,THIS IS MORE LIKE IT!! https://t.co/4WmsKtUgVN #UkraineRussianWar  #war #Russia #RussianUkrainianWar  #Russian  #WANTED,"[{'text': 'UkraineRussianWar', 'indices': [47, 65]}, {'text': 'war', 'indices': [67, 71]}, {'text': 'Russia', 'indices': [72, 79]}, {'text': 'RussianUkrainianWar', 'indices': [80, 100]}, {'text': 'Russian', 'indices': [102, 110]}, {'text': 'WANTED', 'indices': [112, 119]}]"
358806,2793270339,1499500640313262082,It’s times like these that make me proud to live the @GoDaddyLife. Here’s what they are doing to help our friends and clients in #ukraine https://t.co/7VI2rbj32e #StandWithUkraine️,"[{'text': 'ukraine', 'indices': [129, 137]}, {'text': 'StandWithUkraine️', 'indices': [162, 180]}]"
224852,1267945258207318017,1499375880589746180,#Russian soldiers occupying #Ukraine face years of bullets to the head fired from flats and houses to random attacks by Molotov cocktails on the streets. You cannot hold and subjugate a nation of 40 million people against its will. It's not going to be like Café René in Allo Allo,"[{'text': 'Russian', 'indices': [18, 26]}, {'text': 'Ukraine', 'indices': [46, 54]}]"
376310,1492029516050403330,1499516178909532164,Russia's largest airline yanked from global reservation systems #ukraine #UkraineConflict #UkraineCrisis #UkraineRussiaConflict #UkraineRussiaCrisis #UkraineRussia #Russia #Russian #Kyiv @CNN  https://t.co/rirnKUJCDF via @CNNTravel,"[{'text': 'ukraine', 'indices': [64, 72]}, {'text': 'UkraineConflict', 'indices': [73, 89]}, {'text': 'UkraineCrisis', 'indices': [90, 104]}, {'text': 'UkraineRussiaConflict', 'indices': [105, 127]}, {'text': 'UkraineRussiaCrisis', 'indices': [128, 148]}, {'text': 'UkraineRussia', 'indices': [149, 163]}, {'text': 'Russia', 'indices': [164, 171]}, {'text': 'Russian', 'indices': [172, 180]}, {'text': 'Kyiv', 'indices': [181, 186]}]"
355484,1497189852789592065,1499497012584226825,"@SenateDems @SenSherrodBrown Close the AIRSPACE over Ukraine. #Ukraine smashes russian army on the ground, but #Putin gave orders to bomb civillian peoples. Stop innocent civilian deaths. Glory to Defenders of Ukraine🇺🇦. @NATO and @POTUS, provide #SafeAirliftUkraine #StopPutin #Ukraine","[{'text': 'Ukraine', 'indices': [62, 70]}, {'text': 'Putin', 'indices': [111, 117]}, {'text': 'SafeAirliftUkraine', 'indices': [247, 266]}, {'text': 'StopPutin', 'indices': [267, 277]}, {'text': 'Ukraine', 'indices': [278, 286]}]"
365176,1359394952380350464,1499504981019406338,"@MarshaBlackburn Speaker Nancy Pelosi said she supports banning oil import from Russia. “I’m all for that — ban it,” Pelosi said. “Ban the oil coming from Russia.”  #StandWithUkrain🇺🇦  #StopPutinNow  #StopWar
https://t.co/wsT3nNZokK","[{'text': 'StandWithUkrain', 'indices': [165, 181]}, {'text': 'StopPutinNow', 'indices': [185, 198]}, {'text': 'StopWar', 'indices': [200, 208]}]"
289566,3192171325,1499436210846314497,"My home city… my street… I was hoping to come there and meet friends in March… god this is awful… 

#StopWarInUkraine #StandWithUkraine️ #Putin https://t.co/eEwnUoSG3s","[{'text': 'StopWarInUkraine', 'indices': [117, 134]}]"
236380,1433364607217799174,1499386049239273472,They promised us protection they giving us billion dollars the #POTUS said of the #StateOfTheUnion that's evil protect every inch of #NATO but you promise the same for #Ukraine and we gave up our nuclear weapon. https://t.co/3Dt25puJCb,"[{'text': 'POTUS', 'indices': [81, 87]}, {'text': 'StateOfTheUnion', 'indices': [100, 116]}]"
380265,125163890,1499520001438539776,@SenWarren @DerrickNAACP @SenSchumer @POTUS Dear @SenWarren. Please help #Ukraine! Civilians are dying every day as a result of Russian military bombings. We ask all friends of Ukraine to #CloseTheSky. These are real photos from Mariupol and Kharkiv #StandWithUkraine #PutinWarCriminal https://t.co/addK6icvbK,"[{'text': 'Ukraine', 'indices': [88, 96]}]"
338820,170554164,1499481613641531419,"State Duma Committee OKs Draft Law Criminalizing 'False News' About Russian Military 
#Ukraine #UkraineWar #UkrainianWar #RussianUkrainianWar #RussiaUkraineWar #RussiaUkraineConflict  #Putin #Russia https://t.co/Ll9dQUec4r","[{'text': 'Ukraine', 'indices': [86, 94]}, {'text': 'UkraineWar', 'indices': [95, 106]}, {'text': 'UkrainianWar', 'indices': [107, 120]}, {'text': 'RussianUkrainianWar', 'indices': [121, 141]}, {'text': 'RussiaUkraineWar', 'indices': [142, 159]}, {'text': 'RussiaUkraineConflict', 'indices': [160, 182]}, {'text': 'Putin', 'indices': [184, 190]}, {'text': 'Russia', 'indices': [191, 198]}]"
75922,140496030,1499245525211574274,"Summing up the last few hours: Important: 1. At the request of 38 countries, the prosecutor for the International Criminal Court opened an investigation into #Putin's and #Russian Federation's alleged #WarCrimes in #Ukraine","[{'text': 'Putin', 'indices': [158, 164]}, {'text': 'Russian', 'indices': [171, 179]}, {'text': 'WarCrimes', 'indices': [201, 211]}, {'text': 'Ukraine', 'indices': [215, 223]}]"
221747,979109173,1499374271281483779,"Make peace not war ☮️ 
#peace #nowar","[{'text': 'peace', 'indices': [23, 29]}, {'text': 'nowar', 'indices': [30, 36]}]"
275922,1175813428751097857,1499424037021396999,Kammy is in over her knees! She looks miserable &amp; she's tossing salad 😬 oops I mean word salad! 😉😂 #RussianUkrainianWar #Putin #Ukraine #KamalaHarris https://t.co/VYfb1VXUKq,"[{'text': 'RussianUkrainianWar', 'indices': [103, 123]}, {'text': 'Putin', 'indices': [124, 130]}, {'text': 'Ukraine', 'indices': [131, 139]}, {'text': 'KamalaHarris', 'indices': [140, 153]}]"
142620,2346835213,1499306429567623168,"📍 #Turkey | Watch below as rations are packed, ready for transport.

This is just some of the tonnes of food assistance that's already on its way to the people of #Ukraine as WFP steps up its response to the ongoing crisis. https://t.co/IirV6jGCjk","[{'text': 'Turkey', 'indices': [2, 9]}, {'text': 'Ukraine', 'indices': [163, 171]}]"
347333,1371227120807120897,1499489377369698306,"Tigress Galina Nikolaevna is afraid of war, but she came without an invitation. Tired, anxious, everything is waiting for its end, but trouble arrives without invitation.

https://t.co/O8PwCnitpo
#NFTdrop #opensea #Ukraine #nftUkraine https://t.co/mvfCU4PGFx",[]
336038,1401899455,1499478141064171527,"@SenatorCardin 

Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin

Please close the sky","[{'text': 'Putin', 'indices': [85, 91]}, {'text': 'SafeAirliftUkraine', 'indices': [140, 159]}, {'text': 'StopPutin', 'indices': [160, 170]}]"
