,userid,tweetid,text,hashtags
34710,1160113082607296512,1500643866256490502,"@washingtonpost .@washingtonpost Polish Prime Minister Mateusz Morawiecki awakens the conscience of Germany! I invite to my blog! https://t.co/KFTmI7fHwH
#Kiev #Ukraine #Russia# Putin #WARINUKRAINE #SlavaUkraini","[{'text': 'Kiev', 'indices': [154, 159]}, {'text': 'Ukraine', 'indices': [160, 168]}, {'text': 'WARINUKRAINE', 'indices': [184, 197]}, {'text': 'SlavaUkraini', 'indices': [198, 211]}]"
462109,31889870,1500909211911348235,"What is this big #TulsiGabbard blowback? Her analysis on the #RussianUkrainianWar is spot on and she is not a Russian operative, you people who say that are still doing the Q thing🙄","[{'text': 'TulsiGabbard', 'indices': [17, 30]}, {'text': 'RussianUkrainianWar', 'indices': [61, 81]}]"
110406,587727266,1500695740439482368,"#Rupee hits all time low Vs USD, breaches previous April 2020 low of 76.92. 
Higher #inflation , higher #CrudeOil  prices, higher #commodity prices, outflow of #fii  from #Equity market
#Currency #India #RussianUkrainianWar","[{'text': 'Rupee', 'indices': [17, 23]}, {'text': 'inflation', 'indices': [101, 111]}, {'text': 'CrudeOil', 'indices': [121, 130]}]"
136951,162650265,1500714109515538434,"#Zelensky classified the conversation as ""part of the constant dialogue"" between the #US and #Ukraine.

https://t.co/dpvm4N2Xe8","[{'text': 'Zelensky', 'indices': [0, 9]}, {'text': 'US', 'indices': [85, 88]}, {'text': 'Ukraine', 'indices': [93, 101]}]"
17058,1222658256641961986,1500632378632462336,"#BREAKING Map of the approximate situation in Ukraine as of 23:00 UTC 06/03/22. 

No notable changes since the previous upload.

#UkraineCrisis #UkraineUnderAttack #Kyiv #Kharkiv #Odesa #UkraineRussiaWar https://t.co/KM5f6b7QsC","[{'text': 'BREAKING', 'indices': [16, 25]}]"
37869,2148424974,1500646242065563650,"⚡️The actions of the Russian troops caused the death of 38 children in Ukraine.

This was announced by the Commissioner of the Verkhovna Rada for Human Rights Lyudmila Denisova.

#Ukraine #Russia #Kyiv #Odessa #Kharkiv #TPYXA #TPYXAEnglish",[]
447958,1042014341137133568,1500900577143930889,"@Conservatives OMFG - I guess we should be accustomed to your lies by now. @BorisJohnson leads the way in that respect. How many refugees have we taken &amp; just how long have you given your chums to hide their 💰 

#ToriesInPutinsPocket #DissolveTheUnion #Ukraine️ https://t.co/e9vZfgveXX","[{'text': 'ToriesInPutinsPocket', 'indices': [216, 237]}, {'text': 'DissolveTheUnion', 'indices': [238, 255]}, {'text': 'Ukraine️', 'indices': [256, 265]}]"
15943,782247601487814657,1500631557479886851,"Putin is a corrupt man. And if you think Trump is, you haven't seen anything 🙄 @KremlinRussia_E @DefenceU #UkraineRussianWar #MSNBC @maddow https://t.co/OUP3zY23ZX https://t.co/fUWTOugNVS","[{'text': 'UkraineRussianWar', 'indices': [106, 124]}, {'text': 'MSNBC', 'indices': [125, 131]}]"
482701,14634830,1500921723780313091,The arrogance of the fool with too much power. #Biden #DNC #RussianUkrainianWar #Russia https://t.co/LoTzhboQ8p,"[{'text': 'Biden', 'indices': [47, 53]}, {'text': 'DNC', 'indices': [54, 58]}, {'text': 'RussianUkrainianWar', 'indices': [59, 79]}, {'text': 'Russia', 'indices': [80, 87]}]"
201726,832595225247903745,1500752938117087232,"Senior Researcher @PinarTank1 writes about Turkey’s difficult balancing act in the #UkraineCrisis for the #PRIOblog📝: “In an impossible feat, the country has been trying to manage relations on all three fronts - with #Russia, the #Ukraine and #NATO.” https://t.co/08avlWHMul","[{'text': 'UkraineCrisis', 'indices': [100, 114]}, {'text': 'PRIOblog', 'indices': [123, 132]}]"
250312,1255823140392964098,1500782500230176770,"@Pontifex Different colors,same blood, religions1people world leaders show your respect we call all brothers &amp;Sisters @G7 to join Ugandans
#StandWithUkraine
 to say #NoMore ADICTATORS  Museveni others who Kidnap, torture,kill,rape @KarimKhanQC 
your responsible #BLACKHITLER Museveni crimes https://t.co/ADThV82GSD","[{'text': 'StandWithUkraine', 'indices': [143, 160]}, {'text': 'NoMore', 'indices': [169, 176]}, {'text': 'BLACKHITLER', 'indices': [266, 278]}]"
289772,1930428576,1500806168712777728,"Tomorrow, 8 March, 15:00 CET: “#Russia’s invasion of #Ukraine – what can the West do?” Join @S_Fenkart, Dirk Verbeken (@Europarl_EN), @hlib (@ces_ukraine), @OlgaPindyuk &amp; Michael Landesmann.
Register: ➡️https://t.co/McqcWB4bDy
About: ➡️https://t.co/BalsMGqy5P https://t.co/IfsdbiwRiM","[{'text': 'Russia', 'indices': [31, 38]}, {'text': 'Ukraine', 'indices': [53, 61]}]"
737,392340766,1500623597756370945,"I could not imagine the horror.
The helplessness.
The desperation.
The fear.

We said never again, it is happening again before our very eyes… senseless and unnecessary… 

#Ukraine️ #UkraineRussia #Kharkiv https://t.co/ovghj2wmYG","[{'text': 'Ukraine️', 'indices': [172, 181]}, {'text': 'UkraineRussia', 'indices': [182, 196]}, {'text': 'Kharkiv', 'indices': [197, 205]}]"
185402,1304616863079436288,1500742822969823236,What the fuck???? #Ukraine️ #Russian #RussianUkrainianWar #UkraineRussianWar https://t.co/jfBGCc1F2C,"[{'text': 'Ukraine️', 'indices': [18, 27]}, {'text': 'Russian', 'indices': [28, 36]}, {'text': 'RussianUkrainianWar', 'indices': [37, 57]}, {'text': 'UkraineRussianWar', 'indices': [58, 76]}]"
310643,105630657,1500818505318416392,@SamRamani2 #Putin doesn’t dare to leave his bunker out of fear of being assassinated.,"[{'text': 'Putin', 'indices': [12, 18]}]"
432686,1496269796291272709,1500891986068492290,"#Ukraine. A priest evacuates people. A white dove flies in.
God, help Ukraine to stand her ground! All we want is to live in freedom and truth, not slavery and lies. 

#StandWithUkraine️ #putinswar https://t.co/cyU3meGvfO","[{'text': 'Ukraine', 'indices': [18, 26]}]"
127249,1500113320007041025,1500706055965507586,"$75 IN 12 HOURS🔥

✅RT and follow @CryptoInu_ABCD + Tweet in your account 👇🏻[Proof]

#CryptoInu #dogecoin #UkraineInvasion","[{'text': 'CryptoInu', 'indices': [105, 115]}, {'text': 'dogecoin', 'indices': [116, 125]}]"
558264,1500124389483950090,1500977304784224259,"@votevets History will not forget the @GOP #GOP has collude with #Putin

#GOPBetrayedAmerica 
#GOPTraitorsToDemocracy","[{'text': 'GOP', 'indices': [43, 47]}, {'text': 'Putin', 'indices': [65, 71]}, {'text': 'GOPBetrayedAmerica', 'indices': [73, 92]}, {'text': 'GOPTraitorsToDemocracy', 'indices': [94, 117]}]"
439072,33164070,1500896067793170442,"#Russia - #Ukraine conflict has ruptured security architecture that has prevailed in #Europe since the end of the #ColdWar. The war in Ukraine would have profound political, economic, and strategic repercussions. , Dr. @zafar_jaspal, writes for @GVS_News

https://t.co/TTmJo997fw","[{'text': 'Russia', 'indices': [0, 7]}, {'text': 'Ukraine', 'indices': [10, 18]}, {'text': 'Europe', 'indices': [85, 92]}, {'text': 'ColdWar', 'indices': [114, 122]}]"
70108,1364669049490137088,1500668569645813763,I can’t with the Fox News #Putin Hot Takes anymore.  It’s getting on @stephenasmith and @RealSkipBayless type hot take level,"[{'text': 'Putin', 'indices': [26, 32]}]"
58263,1497351174487298052,1500659186585063424,@luxforig Thank you for speaking up! Please come and read the most updated news from Ukraine translated into English. Relevant news from trusted sources. Please know the truth. Stay informed! Thank you for your support 🙏🏻🇺🇦 #StandWithUkraine #SlavaUkraini #StopTheWarInUkraine,"[{'text': 'StandWithUkraine', 'indices': [224, 241]}, {'text': 'SlavaUkraini', 'indices': [242, 255]}, {'text': 'StopTheWarInUkraine', 'indices': [256, 276]}]"
5813,549944179,1500625357501657088,"#Ukraine crisis: A situation no child, no parent, no family, should face.  UNICEF is working to scale up vital support to communities devastated by the conflict in Ukraine. 
 
Here is how you can help https://t.co/OvTRLv67UJ https://t.co/6b6ZfVoFv9","[{'text': 'Ukraine', 'indices': [21, 29]}]"
24314,1292372840709201922,1500636752142168066,"🇺🇦A team of Russian soldiers wanted to use the elevator to reach the roof of an office building.

The #Ukraine administration of the building trapped them inside by cutting off the electricity. 

The Ukrainians also used an industrial camera to take this commemorative photo. https://t.co/empzAZFuNx","[{'text': 'Ukraine', 'indices': [120, 128]}]"
413406,1294405552827707398,1500879685521182720,If I was a fitness trainer I'd remove russian twists and #Putin planks 🇺🇦,"[{'text': 'Putin', 'indices': [57, 63]}]"
3933,1271263141683499009,1500624648672796676,"Imagine hyping you and promising to protect you if you fight the big guy, and when the fighting starts, I'm the first to forsake you. 

#UK has been hyping #Ukraine to take on #Russia and then closing the door in the face of Ukrainian refugee's","[{'text': 'UK', 'indices': [136, 139]}, {'text': 'Ukraine', 'indices': [156, 164]}, {'text': 'Russia', 'indices': [176, 183]}]"
264725,781504244746588160,1500790944664530947,"@KyivIndependent Lesya and Valeriy, just got married next to the frontline in Kyiv.

https://t.co/b86b8MymzC

#Ukaine #UkraineRussia #russia #war #UkraineRussiawar","[{'text': 'Ukaine', 'indices': [110, 117]}, {'text': 'UkraineRussia', 'indices': [118, 132]}, {'text': 'russia', 'indices': [133, 140]}, {'text': 'war', 'indices': [141, 145]}, {'text': 'UkraineRussiawar', 'indices': [146, 163]}]"
32950,463828933,1500642635748417536,"The #Ural Airlines flight that wanted to leave for #Moscow was delayed in #Egypt, tourists were returned to their hotels

""The lessor applied to the #Egyptian aviation authorities to stop this plane, and Eurocontrol is not issuing overflight permission for their area to return."" https://t.co/1k72hN0Tun","[{'text': 'Ural', 'indices': [18, 23]}, {'text': 'Moscow', 'indices': [65, 72]}, {'text': 'Egypt', 'indices': [88, 94]}]"
27082,142844200,1500639228853915648,"How many nuclear weapons does #Russia have?

“according to the Federation of American Scientists, Russia has 5,977 nuclear warheads - the devices that trigger nuclear explosion -though this includes about 1,500 that are retired &amp; set to to be dismantled.”  https://t.co/5c2OtIcGF4","[{'text': 'Russia', 'indices': [47, 54]}]"
341030,1499714366337343490,1500836373774974982,"@gracenapolitano Russian troops are bombing cities every day, killing thousands of civilians and destroying their homes. We call to #CloseTheSky or at least to provide #Ukraine with fighter jets, anti-rocket and anti-aircraft defense. Please help us! #NoFlyZone #StandWithUkraine","[{'text': 'CloseTheSky', 'indices': [132, 144]}, {'text': 'Ukraine', 'indices': [168, 176]}, {'text': 'NoFlyZone', 'indices': [251, 261]}, {'text': 'StandWithUkraine', 'indices': [262, 279]}]"
292825,1166689233970614272,1500807936553418760,"Hahhaa.. @Republic reporter.. ""Tank ke saath saath Republic ki team aage badd rahi hai""... These circus clowns make the war really comic.. than the serious stuff it is.. #RussiaUkraine...",[]
460558,3089396056,1500908076718858246,"The first consignment leaving our school today bound for Ukraine. Past pupil - Mark Finneran - will drive to Ukraine, a journey that will take him 4 days. There will be another collection from the school on Wednesday. Thanks to 5th &amp; 6th Years for loading the truck 🇺🇦#ukraine https://t.co/L6S8nsr9Qm","[{'text': 'ukraine', 'indices': [272, 280]}]"
225980,1499036121690349572,1500767472873447424,"""When Palestine fights against us, we are given a comma. When Ukrainian people do the same thing, they give Banhaba for their courage.
Palestinian journalists Mohammad Rafiq Mayesh
#FreePaltine #Ukraincidentally #Russia
MohammRafik","[{'text': 'FreePaltine', 'indices': [181, 193]}, {'text': 'Ukraincidentally', 'indices': [194, 211]}, {'text': 'Russia', 'indices': [212, 219]}]"
54207,937004122456276992,1500656330922934276,"From FoolComAu "" Why the Ukraine crisis is shining the spotlight on ASX coal shares "" published 7/03/2022 $SOL $WHC $NHC $YAL #Russia #Energy #Korea 
https://t.co/13z0LAx6gO","[{'text': 'Russia', 'indices': [126, 133]}, {'text': 'Energy', 'indices': [134, 141]}, {'text': 'Korea', 'indices': [142, 148]}]"
273792,859461077469450240,1500796162684727296,"@SenatorTester Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin #StandWithUkraine️ #NoFlyZoneOverUkraine #StopRussia https://t.co/1cGmSflu6d","[{'text': 'Putin', 'indices': [83, 89]}, {'text': 'SafeAirliftUkraine', 'indices': [138, 157]}, {'text': 'StopPutin', 'indices': [158, 168]}, {'text': 'StandWithUkraine️', 'indices': [169, 187]}, {'text': 'NoFlyZoneOverUkraine', 'indices': [188, 209]}, {'text': 'StopRussia', 'indices': [210, 221]}]"
73782,378111550,1500670112294125573,"Oh my God! What kind of massacre is taking place in #Ukraine?
Oh sorry, this is a picture from #Yemen. Let's move on.
#RussianUkrainianWar https://t.co/Fe6xsfLvpy","[{'text': 'Ukraine', 'indices': [73, 81]}, {'text': 'Yemen', 'indices': [116, 122]}]"
48128,1408835777937784835,1500652559224217602,"@WinningTeamPub @DonaldJTrumpJr .@DonaldTrumpJr .@WinningTeamPub
#DonaldTrumpJr

#Ukrainians are strong, loving people -#Patriots.

#America should💲PURCHASE #Ukraine to
#SaveUkraineNOW‼️#PUTIN will think twice⚠️

#USA🇺🇸can then reinstate #Zelenskyy, the peoples'
choice‼️

#TRUMP2024🇺🇸
#Freedom🦅#AmericaFIRST🗽","[{'text': 'DonaldTrumpJr', 'indices': [65, 79]}, {'text': 'Ukrainians', 'indices': [81, 92]}, {'text': 'Patriots', 'indices': [120, 129]}, {'text': 'America', 'indices': [132, 140]}, {'text': 'Ukraine', 'indices': [157, 165]}, {'text': 'SaveUkraineNOW', 'indices': [169, 184]}, {'text': 'PUTIN', 'indices': [186, 192]}, {'text': 'USA', 'indices': [213, 217]}, {'text': 'Zelenskyy', 'indices': [238, 248]}, {'text': 'TRUMP2024', 'indices': [273, 283]}, {'text': 'Freedom', 'indices': [286, 294]}, {'text': 'AmericaFIRST', 'indices': [295, 308]}]"
31613,1498918292693696513,1500641265024749572,"One message sent so far. Will sent countless more. Thank you for this possibility, @YourAnonNews! ✊🏾
#Anonymous #Russia #Ukraine #StopWar #StopPutin #StopRussia #Peace https://t.co/0A1DKtXion","[{'text': 'Anonymous', 'indices': [101, 111]}, {'text': 'Russia', 'indices': [112, 119]}, {'text': 'Ukraine', 'indices': [120, 128]}, {'text': 'StopWar', 'indices': [129, 137]}, {'text': 'StopPutin', 'indices': [138, 148]}, {'text': 'StopRussia', 'indices': [149, 160]}, {'text': 'Peace', 'indices': [161, 167]}]"
442351,227727454,1500897606721056771,"I’ll never forget #Zelensky &amp; #Ukraine as Democracy’s MARTYRS as we refuse to #CloseTheSkyUkraine

But there’s possibility of stoping #UkraineRussianWar bloodshed by freeing Alexei Navalny who’s imprisoned by Kremlin as opposition leader.

#Anonymous #OpRussia please get on it. https://t.co/ZWutJuNzW1","[{'text': 'Zelensky', 'indices': [18, 27]}, {'text': 'Ukraine', 'indices': [34, 42]}, {'text': 'CloseTheSkyUkraine', 'indices': [82, 101]}, {'text': 'UkraineRussianWar', 'indices': [138, 156]}, {'text': 'Anonymous', 'indices': [244, 254]}, {'text': 'OpRussia', 'indices': [255, 264]}]"
416004,1498018729883488265,1500881071113658378,"Searchin work continues under destroyed house in Chernihiv. Earlier, rescuers reported 47 dead people #StopPutin #Putin #PrayForUkraine #UkraineRussiaWar #UkraineUnderAttack #UkraineWar #UkraineRussia #Ukriane #ukraineonline #Anonymous #Kyiv #StopRussia #FckPutin #Europe #StopWar https://t.co/YapLpwxG2r","[{'text': 'StopPutin', 'indices': [102, 112]}, {'text': 'Putin', 'indices': [113, 119]}, {'text': 'PrayForUkraine', 'indices': [120, 135]}, {'text': 'UkraineRussiaWar', 'indices': [136, 153]}, {'text': 'UkraineUnderAttack', 'indices': [154, 173]}, {'text': 'UkraineWar', 'indices': [174, 185]}, {'text': 'UkraineRussia', 'indices': [186, 200]}, {'text': 'Ukriane', 'indices': [201, 209]}, {'text': 'ukraineonline', 'indices': [210, 224]}, {'text': 'Anonymous', 'indices': [225, 235]}, {'text': 'Kyiv', 'indices': [236, 241]}, {'text': 'StopRussia', 'indices': [242, 253]}, {'text': 'FckPutin', 'indices': [254, 263]}, {'text': 'Europe', 'indices': [264, 271]}, {'text': 'StopWar', 'indices': [272, 280]}]"
350834,1159584450449235976,1500842129886752772,"Monday morning Inspiration, courtesy of Ukrainians! 
#kyiv #ukraine #war #stopwar #stopputin #PutinWarCriminal #putin #UkraineWar #UkraineRussiaWar #StandWithUkraine #CloseTheSkyUkraine https://t.co/IAGA1JIgc8","[{'text': 'kyiv', 'indices': [53, 58]}, {'text': 'ukraine', 'indices': [59, 67]}, {'text': 'war', 'indices': [68, 72]}, {'text': 'stopwar', 'indices': [73, 81]}, {'text': 'stopputin', 'indices': [82, 92]}, {'text': 'PutinWarCriminal', 'indices': [93, 110]}, {'text': 'putin', 'indices': [111, 117]}, {'text': 'UkraineWar', 'indices': [118, 129]}, {'text': 'UkraineRussiaWar', 'indices': [130, 147]}, {'text': 'StandWithUkraine', 'indices': [148, 165]}, {'text': 'CloseTheSkyUkraine', 'indices': [166, 185]}]"
150248,4272749484,1500721660437008384,#Putin is Hitler 2.0 and must be stopped NOW! @POTUS #NATO #StandWithUkraine️ 🇺🇦 https://t.co/2TpT3jBT9K,"[{'text': 'Putin', 'indices': [0, 6]}, {'text': 'NATO', 'indices': [53, 58]}, {'text': 'StandWithUkraine️', 'indices': [59, 77]}]"
406473,1357625196,1500875529087455233,"One more Joker Spotted..
Block such jokers ASAP
#Nifty #Banknifty #Jokers
#LockdownBaby #RussianUkrainianWar https://t.co/RF67fbD8fA","[{'text': 'Nifty', 'indices': [48, 54]}, {'text': 'Banknifty', 'indices': [55, 65]}, {'text': 'Jokers', 'indices': [66, 73]}, {'text': 'LockdownBaby', 'indices': [74, 87]}, {'text': 'RussianUkrainianWar', 'indices': [88, 108]}]"
154316,17734200,1500723824832262145,"You can listen for updates on the Russia-Ukraine war on BBC World Service live online 📱 https://t.co/ZpQiRUoNHP 
  
And the map shows our shortwave radio reach in #Ukraine  
📻 15735 kHz 16:00 – 18:00 GMT +2
📻 5875 kHz 22:00 – 00:00 GMT +2 https://t.co/q1wa2o3j4g",[]
301852,1299544941417299971,1500812989897003013,"On Thursday, March 10, a tripartite meeting of the foreign ministers of Turkey (@MevlutCavusoglu), Ukraine (@DmytroKuleba) and Russian FM #Lavrov will take place in Antalya, @aa_russian reported #PutinWarCriminal #StopRussia 
#FreeUkraineResists #StandwithUkraine #WARINUKRAINE",[]
217273,1498659982828466177,1500762146459684867,"@RonWyden @SenatorLujan Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin #NoFlyZoneOverUkraine #NoFlyZone #CloseTheSkyUkraine","[{'text': 'Putin', 'indices': [92, 98]}, {'text': 'SafeAirliftUkraine', 'indices': [147, 166]}, {'text': 'StopPutin', 'indices': [167, 177]}, {'text': 'NoFlyZoneOverUkraine', 'indices': [178, 199]}, {'text': 'NoFlyZone', 'indices': [200, 210]}, {'text': 'CloseTheSkyUkraine', 'indices': [211, 230]}]"
112928,255804172,1500696916098748416,"""A family died...

In front of my eyes two small children and two adults died""

- Mayor of Irpin Oleksandr Markushyn after intense shelling in his district

Putin's occupants opened fire during an evacuation across a bridge

#StopPutin 

#PutinIsaWarCriminal 

#StandWithUkraine️",[]
524312,187249526,1500952622207057920,"Honestly, somebody have #Putin instagram live with me. I’ll say what clearly needs to be said to this man.","[{'text': 'Putin', 'indices': [24, 30]}]"
231679,850051527125471238,1500771484238856192,"Ukrainian Ground Forces shared a song written for #BayraktarTB2 on its official social media account with a note of ""Punishment of #Bayraktar in the name of #Ukrainian children, Georgians, Syrians, Chechens, and Crimean Tatars."" #UkraineRussiaWar #TB2infield https://t.co/QuRfbTU1Mn","[{'text': 'BayraktarTB2', 'indices': [66, 79]}]"
290076,38142380,1500806253362262019,"What can your donations to the #StandWithUkraine appeal provide?
💰 £10 will buy a family hygiene kit
💰 £50 will feed a mother and her children for a fortnight
💰 £100 will provide a displaced family with emergency shelter https://t.co/oUoHnXXHNv","[{'text': 'StandWithUkraine', 'indices': [31, 48]}]"
436880,1305305299738263553,1500894174006099974,"This is how Ukrainian female warriors celebrate International Women's Day.🇺🇦💪❤️
Female warriors greet racists from March 8.👏
Power to all women.God bless them!🙏 #Ukraine️ #UkraineRussiaWar #Russia #UkranianRussianWar #help #HelpUkraine #UkraineWar #UkraineRussia #womanpower https://t.co/VyguffIITl","[{'text': 'Ukraine️', 'indices': [161, 170]}, {'text': 'UkraineRussiaWar', 'indices': [171, 188]}, {'text': 'Russia', 'indices': [189, 196]}, {'text': 'UkranianRussianWar', 'indices': [197, 216]}, {'text': 'help', 'indices': [217, 222]}, {'text': 'HelpUkraine', 'indices': [223, 235]}, {'text': 'UkraineWar', 'indices': [236, 247]}, {'text': 'UkraineRussia', 'indices': [248, 262]}, {'text': 'womanpower', 'indices': [263, 274]}]"
138967,1494071204919099398,1500714918475091972,"📍#Russian narrative of the war in 🇺🇦 
👇
My 🇺🇦city is being bombed, but my  MOTHER REFUSES to believe me that I'm in danger😲

☎️Mother in #Russia
▶️ Russians came to liberate you.

▶️ They won't ruin anything, they won't touch you.

With a mother like that, who needs enemies?😂 https://t.co/tPTUNYEccH","[{'text': 'Russian', 'indices': [19, 27]}]"
155090,990761677,1500725433817468929,"Putin says #Ukraine is not a country. What does history say?

Read here: https://t.co/RSkj8GIIBv https://t.co/5ANq3lGZof","[{'text': 'Ukraine', 'indices': [11, 19]}]"
276901,804847040022855681,1500798284377600008,"#Putin's animal #Kadyrov  youtube channel
https://t.co/PAkUE0yiZm","[{'text': 'Putin', 'indices': [0, 6]}, {'text': 'Kadyrov', 'indices': [16, 24]}]"
133393,111047755,1500710800385720320,@JoeBiden this is on you and Nato #natoclosethesky close the f ing sky. He is right you probably want #Ukraine️ to finish. What's the point of we r with out drama when on deed you aren't helping? All my respect vanishing @BorisJohnson @JustinTrudeau b4 it's too late. 🙏 https://t.co/NyOlvAyYHv,"[{'text': 'natoclosethesky', 'indices': [34, 50]}, {'text': 'Ukraine️', 'indices': [102, 111]}]"
9307,129438287,1500628119128264706,"This you?
#UkraineRussianWar https://t.co/avYeqybmGH https://t.co/Tr6NBiECPf","[{'text': 'UkraineRussianWar', 'indices': [26, 44]}]"
408933,505829284,1500877640026267651,"If Putin was black?

#HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow #Ukraine #Kyiv #Mariupol #Zelenskyy","[{'text': 'HolocaustMemorialDay', 'indices': [21, 42]}, {'text': 'MLK', 'indices': [43, 47]}, {'text': 'GrenfellTower', 'indices': [48, 62]}, {'text': 'BlackLivesMatter', 'indices': [63, 80]}, {'text': 'BidenHarris', 'indices': [81, 93]}, {'text': 'oprahmeghanharry', 'indices': [94, 111]}, {'text': 'ReparationsNow', 'indices': [112, 127]}, {'text': 'Ukraine', 'indices': [128, 136]}, {'text': 'Kyiv', 'indices': [137, 142]}, {'text': 'Mariupol', 'indices': [143, 152]}, {'text': 'Zelenskyy', 'indices': [153, 163]}]"
400826,783046681,1500872246847496193,#CNN #FakeNews Should #STFU. Lets Just Get on with Living in a Fucked Up World for 10 years or Forever Because of #Hillary's NeoNazis!☹️😧#msnbc #foxnews #nytimes #wsj #cnbc #politico #huffpost #newsmax #nato #gop #npr #fox #nyt #wapo #nbc #cbs #aarp #biden #pbs #nyt #ukraine #eu,"[{'text': 'CNN', 'indices': [18, 22]}, {'text': 'FakeNews', 'indices': [23, 32]}, {'text': 'STFU', 'indices': [40, 45]}]"
59895,1064643637,1500659955996655618,@Breaking911 Oh this will not go well...#ww3,"[{'text': 'ww3', 'indices': [40, 44]}]"
342952,13519212,1500837542148685828,Black cabbies stop searching for passengers due to ‘extortionate’ record high fuel costs amid Ukraine war .@TheLTDA #Blackcabs @LTDAtaxinews #Fuel #RAC #Ukraine - https://t.co/NwCj8iIwL4 https://t.co/WAyhCNDlYm,"[{'text': 'Blackcabs', 'indices': [116, 126]}, {'text': 'Fuel', 'indices': [141, 146]}, {'text': 'RAC', 'indices': [147, 151]}, {'text': 'Ukraine', 'indices': [152, 160]}]"
354870,2318865943,1500845108970856452,"My dear Friends, 

You give bunch of support to #Ukraine!This is a list of VERIFIED spots per country where you can bring donations:kids stuff,med-n,etc

Pleas share this with ur friends! 
If u know spots that aren't mentioned, pls COMMENT! We will add🙂

https://t.co/Ae7RACbnYr","[{'text': 'Ukraine', 'indices': [48, 56]}]"
475732,381214787,1500917169697210372,"#SITREP—Boris #Rozhin @colonelcassad—March 7, 2022, 15:00
1—#MARIUPOL—Evacuation of civilians again blocked by #Nazi #Azov #Ukraine|ian #NationalGuard units. #DPR command announced that cleanup of the city is imminent. [Latest announcement confirmed encirclement &amp; cleanup] 1/15 https://t.co/MrDiY18HkO","[{'text': 'SITREP', 'indices': [0, 7]}, {'text': 'Rozhin', 'indices': [14, 21]}, {'text': 'MARIUPOL', 'indices': [60, 69]}, {'text': 'Nazi', 'indices': [111, 116]}, {'text': 'Azov', 'indices': [117, 122]}, {'text': 'Ukraine', 'indices': [123, 131]}, {'text': 'NationalGuard', 'indices': [136, 150]}, {'text': 'DPR', 'indices': [158, 162]}]"
432588,927909674837458944,1500891921987747843,"Russian anti-war protesters sing as they're being transported to jail. They're facing torture and 15 years in prison.

#UkraineInvasion https://t.co/BaiiKBablp","[{'text': 'UkraineInvasion', 'indices': [119, 135]}]"
265767,293090523,1500791724205035524,It’s amazing to think that using fewer fossil fuels can shut entire economies down. Some countries use this as a leverage tactic. The world can use that same tactic to kill two birds with one stone. #Ukraine #ClimateChange,"[{'text': 'Ukraine', 'indices': [199, 207]}, {'text': 'ClimateChange', 'indices': [208, 222]}]"
433310,2807091252,1500892134345519106,Lambs to the Slaughter - #lies #ukraine #russia #nowar #Soldiers  https://t.co/uCGMIbnEq0 https://t.co/WuE840PLos,"[{'text': 'lies', 'indices': [25, 30]}, {'text': 'ukraine', 'indices': [31, 39]}, {'text': 'russia', 'indices': [40, 47]}, {'text': 'nowar', 'indices': [48, 54]}, {'text': 'Soldiers', 'indices': [55, 64]}]"
19249,1460765468822671367,1500634719058227200,"#UkraineRussianWar
Which is your hero?
#Ukraine #Russia #Zelensky #Putin #UkraineRussianWar

Like for Putin      Rt for Zelensky https://t.co/yWsmklPwYK","[{'text': 'UkraineRussianWar', 'indices': [0, 18]}, {'text': 'Ukraine', 'indices': [39, 47]}, {'text': 'Russia', 'indices': [48, 55]}, {'text': 'Zelensky', 'indices': [56, 65]}, {'text': 'Putin', 'indices': [66, 72]}, {'text': 'UkraineRussianWar', 'indices': [73, 91]}]"
18508,1366776416667279367,1500633099348365313,"@ZelenskyyUa @Ukraine @UKRINFORM @Ukraine @BBC_ua @MFA_Ukraine @UN @UN_Women 
Let's pray for #Ukriane 
Let's save #Ukrainese 
@ROLFIII @rolsocietyIV 
#NFSC #NFSCRescue https://t.co/t6kjouLbIJ","[{'text': 'Ukriane', 'indices': [93, 101]}, {'text': 'Ukrainese', 'indices': [114, 124]}, {'text': 'NFSC', 'indices': [150, 155]}, {'text': 'NFSCRescue', 'indices': [156, 167]}]"
184275,4381855152,1500742560410701829,Honestly why are nuclear missiles owned by any country? They really must be destroyed. #RussianUkrainianWar #Ukraine️,"[{'text': 'RussianUkrainianWar', 'indices': [87, 107]}, {'text': 'Ukraine️', 'indices': [108, 117]}]"
374794,1593295976,1500856532912820227,"The offer has been described as ""unconditional surrender"" and ""blackmail"". https://t.co/76KSLqZylO #UkraineRussianWar  #Ukraine","[{'text': 'UkraineRussianWar', 'indices': [99, 117]}, {'text': 'Ukraine', 'indices': [119, 127]}]"
386146,1500157304175570951,1500863812773232641,"11 days of the war. And I feel a lot of love. To Ukraine. Ukrainian Defense Forces. Ukrainians. Everyone who #StandWithUkraine️, who ask @NATO, @POTUS, @Bundeskanzler, @BorisJohnson to #CloseTheSkyUkraine, #ClosetheSkyoverUkraine. See you tomorrow. And #GloryToUkraine https://t.co/lWkFg50IaJ",[]
